Species,Sunrise,spray,Sunset,DewPoint,AvgSpeed,Tmin,SeaLevel,Tmax,Cool,StnPressure,WetBulb,ResultSpeed,Tavg,ResultDir,PrecipTotal,CodeSum,Depart,SnowFall,Depth,Heat,WnvPresent
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
3,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
3,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
3,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
3,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
2,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
2,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,419.0,0,1931.0,55.0,8.3,56.0,30.13,70.0,0.0,29.41,59.0,7.6,63.0,2.0,0.0,0.0,-8.0,0.0,0.0,2.0,1
1,-1.0,0,-1.0,56.0,8.2,56.0,30.11,71.0,0.0,29.47,60.0,7.4,64.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
3,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
4,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
4,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
4,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
2,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,420.0,0,1931.0,50.0,8.1,53.0,30.22,79.0,1.0,29.49,58.0,5.9,66.0,14.0,0.0,0.0,-6.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,50.0,8.5,58.0,30.21,77.0,3.0,29.55,59.0,7.4,68.0,12.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
3,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
4,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
5,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
3,-1.0,0,-1.0,51.0,11.2,63.0,29.92,77.0,5.0,29.28,59.0,9.1,70.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
4,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
3,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
1,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
2,426.0,0,1928.0,51.0,10.9,62.0,29.93,77.0,5.0,29.23,59.0,8.8,70.0,30.0,0.0,0.0,-3.0,0.0,0.0,0.0,1
