Species,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,spray,WnvPresent
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
3,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
3,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
3,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
3,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
2,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
2,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,70.0,56.0,63.0,-8.0,55.0,59.0,2.0,0.0,419.0,1931.0,0.0,0.0,0.0,0.0,29.41,30.13,7.6,2.0,8.3,0,1
1,71.0,56.0,64.0,-1.0,56.0,60.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,29.47,30.11,7.4,2.0,8.2,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
3,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
3,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
4,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
4,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
4,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
2,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,79.0,53.0,66.0,-6.0,50.0,58.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,0.0,29.49,30.22,5.9,14.0,8.1,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
2,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,58.0,68.0,-1.0,50.0,59.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.55,30.21,7.4,12.0,8.5,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
3,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
3,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
3,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
4,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
5,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
3,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
1,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
3,77.0,63.0,70.0,-1.0,51.0,59.0,0.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,29.28,29.92,9.1,30.0,11.2,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
4,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
3,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
1,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
2,77.0,62.0,70.0,-3.0,51.0,59.0,0.0,5.0,426.0,1928.0,0.0,0.0,0.0,0.0,29.23,29.93,8.8,30.0,10.9,0,1
