@relation outtrain-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Species numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute Depart numeric
@attribute DewPoint numeric
@attribute WetBulb numeric
@attribute Heat numeric
@attribute Cool numeric
@attribute Sunrise numeric
@attribute Sunset numeric
@attribute CodeSum numeric
@attribute Depth numeric
@attribute Water1 numeric
@attribute SnowFall numeric
@attribute PrecipTotal numeric
@attribute StnPressure numeric
@attribute SeaLevel numeric
@attribute ResultSpeed numeric
@attribute ResultDir numeric
@attribute AvgSpeed numeric
@attribute spray numeric
@attribute WnvPresent {0,1}

@data
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
3,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
4,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
4,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
4,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
2,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,79,53,66,-6,50,58,0,1,420,1931,0,0,-1,0,0,29.49,30.22,5.9,14,8.1,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
2,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,58,68,-1,50,59,0,3,-1,-1,0,-1,-1,-1,0,29.55,30.21,7.4,12,8.5,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
3,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
4,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
5,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
4,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
3,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
3,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
3,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
3,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
2,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,62,70,-3,51,59,0,5,426,1928,0,0,-1,0,0,29.23,29.93,8.8,30,10.9,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
5,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
4,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
3,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
2,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,77,63,70,-1,51,59,0,5,-1,-1,0,-1,-1,-1,0,29.28,29.92,9.1,30,11.2,0,0
1,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
2,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
3,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
2,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
3,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
2,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
3,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
3,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
2,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
3,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
2,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
2,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
2,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
3,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
2,85,69,77,-1,69,71,0,12,-1,-1,82,-1,-1,-1,0.92,29.18,29.83,10.3,24,10.6,0,0
1,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
2,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
1,85,69,77,3,68,71,0,12,432,1924,63,0,-1,0,1.55,29.11,29.84,9.1,24,10.1,0,0
